http://dbpedia.org/resource/Masafumi_Ogawa	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Asia_League_Ice_Hockey	http://dbpedia.org/resource/International_Ice_Hockey_Federation
http://dbpedia.org/resource/Chad_Cabana	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Atlantic_Coast_Hockey_League_(2002–03)
http://dbpedia.org/resource/Scott_Brower	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Central_Hockey_League
http://dbpedia.org/resource/Bruce_Richardson	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Central_Hockey_League
http://dbpedia.org/resource/Clarke_Wilm	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Deutsche_Eishockey_Liga	http://dbpedia.org/resource/Hockey_Europe	http://dbpedia.org/resource/International_Ice_Hockey_Federation
http://dbpedia.org/resource/Mitch_Wilson	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/ECHL
http://dbpedia.org/resource/Richard_Seeley	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Elite_Ice_Hockey_League	http://dbpedia.org/resource/International_Ice_Hockey_Federation
http://dbpedia.org/resource/Chad_Erickson	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_Hockey_League
http://dbpedia.org/resource/Melville_Vail	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_Hockey_League
http://dbpedia.org/resource/Jarrett_Deuling	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_Hockey_League
http://dbpedia.org/resource/Hunter_Tremblay	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Ontario_Hockey_League	http://dbpedia.org/resource/Canadian_Hockey_League
http://dbpedia.org/resource/Mathieu_Brunelle	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/United_Hockey_League
http://dbpedia.org/resource/Stephanie_Gandy	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/University_of_Michigan	http://dbpedia.org/resource/Orbital_Reef_University_Advisory_Council	http://dbpedia.org/resource/arXiv	http://dbpedia.org/resource/Shibboleth_Consortium	http://dbpedia.org/resource/World_Wide_Web_Consortium	http://dbpedia.org/resource/Coalition_for_Networked_Information	http://dbpedia.org/resource/Digital_Library_Federation	http://dbpedia.org/resource/IIIF_Consortium	http://dbpedia.org/resource/Center_for_Research_Libraries	http://dbpedia.org/resource/ORCID,_Inc.	http://dbpedia.org/resource/Consortium_of_Social_Science_Associations	http://dbpedia.org/resource/Consortium_of_North_American_Bryophyte_Herbaria
http://dbpedia.org/resource/Alain_Morissette	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/West_Coast_Hockey_League
http://dbpedia.org/resource/Stewart_Iglehart	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Yale_University	http://dbpedia.org/resource/Ivy_League	http://dbpedia.org/resource/Dryad	http://dbpedia.org/resource/arXiv	http://dbpedia.org/resource/Linux_Foundation	http://dbpedia.org/resource/Association_of_Research_Libraries	http://dbpedia.org/resource/Coalition_for_Networked_Information	http://dbpedia.org/resource/Association_of_American_Universities	http://dbpedia.org/resource/New_England_Association_of_Schools_and_Colleges	http://dbpedia.org/resource/IIIF_Consortium	http://dbpedia.org/resource/Center_for_Research_Libraries	http://dbpedia.org/resource/International_Alliance_of_Research_Universities	http://dbpedia.org/resource/ORCID,_Inc.	http://dbpedia.org/resource/Consortium_of_Social_Science_Associations	http://dbpedia.org/resource/Scholarly_Publishing_and_Academic_Resources_Coalition
http://dbpedia.org/resource/Gordon_Tumilson	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/World_Hockey_Association
